"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","median.posterior.mu","lb.bayes.sdprior20","ub.bayes.sdprior20","width.bayes.sdprior20","cover.bayes.sdprior20","median.posterior.sig","median.posterior.gam"
"198",98,10,-0.5,67.5669130102049,81.6190322712507,1,14.0521192610457,66.1105599387526,80.6407733279885,1,14.5302133892359,73.8734574661825,67.7484109936664,80.2858979997419,12.5374870060755,1,11.4296542387403,-0.542097596729426
"199",99,10,-0.5,59.2685945960634,79.8499125575984,1,20.581317961535,53.8949292251865,76.6200583523698,1,22.7251291271833,71.0667791436247,64.5145948808385,77.8465579031863,13.3319630223478,1,12.2762702009499,-0.552205293807594
"200",100,10,-0.5,62.3979243113496,79.3586939419244,1,16.9607696305748,61.4507984861315,78.3528502586271,1,16.9020517724955,72.0467592417268,56.7524127571668,86.6878921227528,29.935479365586,1,21.638764785109,-0.132219902009588
"201",1,10,0.5,60.4555383928054,80.5526688603418,1,20.0971304675364,62.1535799312493,82.4833129281796,1,20.3297329969303,69.6292232690485,60.5288050072668,77.8716178963713,17.3428128891044,1,13.0631560462701,0.402588963866609
"202",2,10,0.5,57.6422258481011,69.9286781138977,1,12.2864522657966,56.005737727612,68.9227472540559,1,12.9170095264439,64.5219839688691,59.479546557855,69.1681909773121,9.68864441945708,1,8.02319476005964,-0.554324927065987
"203",3,10,0.5,60.0329751907874,72.9873772932122,1,12.9544021024248,59.9036471256351,73.2117059199453,1,13.3080587943101,66.1652523953111,60.0633086986073,72.8673724393499,12.8040637407427,1,9.84071007439336,0.0279896465961221
"204",4,10,0.5,58.003377185098,71.1392794936731,1,13.1359023085751,57.6324268021809,70.6046552300554,1,12.9722284278746,65.5300071282579,58.5657135646271,72.575441913333,14.0097283487058,1,11.2776987789659,0.105987241983351
"205",5,10,0.5,58.1287298462365,73.380402502388,1,15.2516726561516,59.9835987102967,75.873891237841,1,15.8902925275443,65.8910809796477,59.3225030250809,72.0244720129843,12.7019689879034,1,10.0782691408411,0.512816470977675
"206",6,10,0.5,58.6259280311114,75.4701362072577,1,16.8442081761463,59.550554543252,77.3221595608758,1,17.7716050176238,66.4793770504922,53.0263731569557,75.9443813943074,22.9180082373517,1,14.083436727227,0.0876400825549682
"207",7,10,0.5,61.7481975417308,83.7329929711865,1,21.9847954294557,62.3249485410609,84.0320308585824,1,21.7070823175215,72.4814193017128,63.7699894952452,83.6138040121037,19.8438145168586,1,13.408879734617,0.160827648722478
"208",8,10,0.5,59.3275602395556,75.7851810581788,1,16.4576208186231,56.963458347842,74.9268205443542,1,17.9633621965122,67.74400106632,59.8875332746331,75.2558266109321,15.368293336299,1,12.6759192914193,-0.312763293227291
"209",9,10,0.5,52.6411612948823,65.6762657939408,0,13.0351044990585,52.7739782992467,65.0594989951046,0,12.2855206958579,59.0827692934561,52.5430111385535,64.5943981049706,12.0513869664171,0,9.01137835722049,-0.0812415472774556
"210",10,10,0.5,56.7835955306412,70.3238083473865,1,13.5402128167453,55.105650315181,68.7245215218304,1,13.6188712066494,62.7143106834307,55.021032832926,68.3171762043649,13.2961433714388,1,9.71687336907976,-0.564737545399888
"211",11,10,0.5,68.4214009888208,82.8584981603996,0,14.4370971715788,69.6046901615949,83.2625672204148,0,13.6578770588199,75.4450040128715,67.779065724462,82.6679550246715,14.8888893002095,0,11.388298577245,0.229245546073087
"212",12,10,0.5,58.7633254382158,75.8423635435907,1,17.0790381053749,59.3500929476167,76.4792343829456,1,17.129141435329,67.2264435439503,60.9523136756027,73.8243625112743,12.8720488356716,1,10.3866301919894,0.244316215263581
"213",13,10,0.5,59.9168944240226,74.5365323408859,1,14.6196379168633,60.7421005319771,75.8152238683404,1,15.0731233363633,67.8970774255458,61.0876730851638,77.7377251747206,16.6500520895569,1,12.2596168955071,0.112560541715466
