,trial,mean1,mean2,median.sampsmu1,lb.mu1,ub.mu1,width.mu1,cover.mu1,median.samps.mu2,lb.mu2,ub.mu2,width.mu2,cover.mu2,perc.correct,lb.tdist,ub.tdist,width.tdist,cover.tdist.mean1,cover.tdist.mean2,lb.bca.exp,ub.bca.exp,width.bca.exp,cover.bca.exp.mean1,cover.bca.exp.mean2
350,50,30,70,44.4993619,35.60227749,53.02281282,17.42053534,0,77.55278793,69.96464521,87.78218896,17.81754375,0,0.88,39.99403194,58.00964731,18.01561537,0,0,40.92452231,59.73455682,18.81003451,0,0
351,51,30,70,41.416355,34.29899455,48.06933331,13.77033876,0,75.9773857,68.27333008,80.87308784,12.59975776,1,0.88,35.96865933,55.44766713,19.47900779,0,0,35.8586933,54.89207595,19.03338265,0,0
352,52,30,70,40.1112124,32.66392571,47.47123233,14.80730662,0,74.77342073,71.09837155,78.34960953,7.251237978,0,0.88,37.71218821,58.36821431,20.6560261,0,0,37.59984484,56.74116613,19.14132129,0,0
353,53,30,70,45.64371203,38.11861866,54.77771562,16.65909696,0,77.90988604,71.44794949,83.80281224,12.35486275,0,0.88,49.11118062,67.970424,18.85924337,0,0,47.99339339,67.67043731,19.67704393,0,0
354,54,30,70,40.0008218,32.9431502,47.8268034,14.8836532,0,80.74715454,72.09274345,86.78057879,14.68783534,0,0.88,33.68191417,52.44926721,18.76735304,0,0,35.03738448,53.50934302,18.47195854,0,0
355,55,30,70,43.60561974,34.52310628,51.94360598,17.4204997,0,73.43221706,65.21773953,80.26197447,15.04423494,1,0.88,39.543537,56.77527152,17.23173452,0,0,39.3771653,56.19213394,16.81496864,0,0
356,56,30,70,43.49458821,37.4003921,51.83408009,14.43368799,0,77.63956344,72.46585815,83.31402508,10.84816693,0,0.92,42.82189251,62.32284815,19.50095564,0,0,41.91120284,62.09545148,20.18424863,0,0
357,57,30,70,40.70724089,34.84582482,46.65519116,11.80936634,0,75.29299426,70.72050982,79.75616459,9.035654775,0,0.96,41.92983608,62.27790907,20.34807299,0,0,41.22275023,61.79944352,20.5766933,0,0
358,58,30,70,44.08238688,36.93489594,52.29181675,15.35692082,0,76.95864329,69.57780024,82.79437417,13.21657393,1,0.92,40.54932615,61.38718915,20.83786299,0,0,40.42547339,61.10471011,20.67923673,0,0
359,59,30,70,45.04816563,39.27062682,52.85059737,13.57997055,0,77.8848708,71.61814798,84.10048898,12.48234101,0,0.76,47.26308994,65.24663939,17.98354945,0,0,46.716707,65.12949227,18.41278527,0,0
360,60,30,70,45.89228206,38.58887414,55.68621986,17.09734572,0,78.95747083,72.88466162,84.23832481,11.35366319,0,0.88,46.46279404,66.6620505,20.19925646,0,0,46.10295471,66.45273305,20.34977834,0,0
361,61,30,70,41.4008696,34.61775747,51.48184026,16.86408279,0,75.07388216,67.85948666,81.26760585,13.4081192,1,0.92,41.51357001,60.46774511,18.9541751,0,0,41.2854748,60.1473374,18.86186261,0,0
362,62,30,70,42.33070393,35.35159462,49.48178759,14.13019298,0,80.98408478,74.76018034,87.44661968,12.68643935,0,0.84,41.57504377,65.38504467,23.8100009,0,0,42.30773983,65.15563954,22.84789972,0,0
363,63,30,70,47.68511122,39.4448316,57.51284883,18.06801723,0,76.75655406,71.47380493,82.34471577,10.87091084,0,0.88,46.59332299,65.83070154,19.23737854,0,0,46.32600309,65.60150975,19.27550667,0,0
364,64,30,70,42.83191984,35.95706237,49.35887339,13.40181102,0,76.64568905,70.92356596,82.1700252,11.24645924,0,0.84,43.01390622,60.61184153,17.59793531,0,0,43.89163068,60.06074105,16.16911038,0,0
365,65,30,70,35.69136318,31.14155449,40.58981311,9.448258622,0,77.1186432,71.25056835,82.07209033,10.82152198,0,1,37.45685309,57.76293933,20.30608624,0,0,37.41072699,57.67296905,20.26224206,0,0
366,66,30,70,45.97700554,37.3982906,54.44004308,17.04175248,0,72.97807116,68.00028942,77.92876646,9.928477039,1,0.92,46.66330029,63.58479547,16.92149519,0,0,45.92230075,62.70350391,16.78120316,0,0
367,67,30,70,32.13806753,27.86702966,36.72348126,8.856451593,1,78.0096049,70.95772371,84.47517902,13.51745531,0,1,31.02010202,51.64056348,20.62046146,0,0,33.07445124,53.63242465,20.55797341,0,0
368,68,30,70,43.11577705,36.58649937,50.65204424,14.06554487,0,74.71571249,68.21888288,79.92198672,11.70310384,1,0.84,39.58208006,56.55795952,16.97587946,0,0,39.32528272,56.23175013,16.90646741,0,0
369,69,30,70,44.9358399,37.11136622,51.77410712,14.6627409,0,78.93091937,71.70171097,85.17835283,13.47664185,0,0.84,41.27617826,60.54561073,19.26943247,0,0,40.74860837,60.96022755,20.21161919,0,0
370,70,30,70,33.51720214,29.12191132,38.55761548,9.435704163,1,79.15980391,73.59650293,85.38420227,11.78769934,0,1,43.13771371,66.26985781,23.1321441,0,0,44.15511799,66.31848152,22.16336353,0,0
371,71,30,70,40.4774994,33.76286565,49.06388151,15.30101586,0,73.85782479,70.6212175,77.33067938,6.709461879,0,1,42.98853492,62.73858718,19.75005227,0,0,41.46572935,61.987902,20.52217265,0,0
372,72,30,70,46.8358932,37.78456052,55.50070124,17.71614072,0,75.08674679,68.93795299,81.51709951,12.57914652,1,0.88,45.02206264,63.27462036,18.25255772,0,0,44.26868572,62.76308111,18.49439539,0,0
373,73,30,70,45.6575188,36.70740011,55.71765683,19.01025672,0,80.59418142,72.84261236,87.1077152,14.26510283,0,0.92,45.54904885,66.09242419,20.54337535,0,0,45.00980414,65.54511987,20.53531573,0,0
374,74,30,70,43.38095918,36.83281097,52.03525713,15.20244616,0,76.59393726,69.68446292,83.41632274,13.73185982,1,0.84,43.87307251,61.67117282,17.79810032,0,0,43.88853155,61.8926265,18.00409494,0,0
375,75,30,70,42.82416896,36.62496505,52.46574102,15.84077597,0,76.05825093,70.12084108,81.31147141,11.19063033,0,0.88,42.90234692,61.77896677,18.87661985,0,0,42.76889846,61.36824588,18.59934742,0,0
376,76,30,70,43.13436239,35.6882844,50.42554705,14.73726265,0,76.13637223,70.53354782,81.33333884,10.79979102,0,0.92,43.22095135,62.00976969,18.78881834,0,0,42.76421596,61.36567222,18.60145626,0,0
377,77,30,70,46.47717343,38.58676128,54.63236236,16.04560108,0,77.33108127,71.36225546,83.27917765,11.91692219,0,0.8,45.11699056,63.9499171,18.83292653,0,0,45.55414368,63.71697085,18.16282717,0,0
378,78,30,70,39.19787803,32.44268467,45.60175634,13.15907167,0,73.80009109,68.05678825,80.0920639,12.03527565,1,0.92,38.47175699,57.46124771,18.98949071,0,0,37.57574086,56.49913343,18.92339257,0,0
379,79,30,70,37.8245185,32.27439238,43.12694131,10.85254893,0,73.70506757,69.95072493,77.50948744,7.558762513,0,0.96,36.38676501,56.06254291,19.67577789,0,0,36.65658785,56.50641609,19.84982824,0,0
380,80,30,70,40.13887031,34.8490749,46.62631658,11.77724168,0,77.37514656,71.06332384,83.60876635,12.5454425,0,0.96,41.81734091,59.641804,17.82446309,0,0,42.67653875,60.5004544,17.82391566,0,0
381,81,30,70,45.11789535,36.61611012,53.70841122,17.09230111,0,77.19120125,71.41522462,83.50721588,12.09199126,0,0.92,44.99675234,65.32306889,20.32631655,0,0,45.59825461,64.60695105,19.00869644,0,0
382,82,30,70,40.26446477,33.75290914,45.89472695,12.14181781,0,72.99832519,66.04071183,79.73232686,13.69161504,1,0.96,30.23738272,48.46544808,18.22806536,0,0,30.8359186,49.32887208,18.49295348,0,0
383,83,30,70,44.53386663,36.01815256,54.07140204,18.05324948,0,77.45306784,69.46714897,85.14060745,15.67345847,1,0.92,36.1881791,57.69260052,21.50442142,0,0,36.80175815,57.94769062,21.14593247,0,0
384,84,30,70,45.22685748,37.90736349,53.44643553,15.53907204,0,76.03582426,70.70040055,83.06394732,12.36354677,0,0.84,39.56232786,58.38177229,18.81944443,0,0,39.98530122,59.03979503,19.05449381,0,0
385,85,30,70,40.51342015,34.40396004,46.75182599,12.34786595,0,77.38059099,73.59386024,80.68280802,7.088947779,0,1,43.03632765,64.49193536,21.45560771,0,0,41.80685673,64.26027769,22.45342096,0,0
386,86,30,70,37.0341715,31.97592688,42.17313653,10.19720965,0,73.92939416,69.71685907,77.7568303,8.039971224,1,1,38.18735536,56.74904338,18.56168802,0,0,38.39698169,56.72630323,18.32932154,0,0
387,87,30,70,37.91267417,32.97041821,42.94733277,9.976914556,0,78.33633862,74.99998259,81.3856131,6.385630509,0,0.92,47.14402676,67.99439128,20.85036452,0,0,45.69904183,66.97098759,21.27194577,0,0
388,88,30,70,37.44786778,31.97903057,42.80404454,10.82501397,0,75.76184583,70.55058297,81.32292028,10.7723373,0,0.92,39.6311695,59.14296345,19.51179395,0,0,39.95006085,60.38903976,20.43897891,0,0
389,89,30,70,47.34204257,39.40999163,56.12075125,16.71075962,0,76.58751323,70.89910083,81.96507521,11.06597438,0,0.96,50.72420448,69.0223163,18.29811183,0,0,50.66854774,68.7951026,18.12655486,0,0
390,90,30,70,32.59482442,28.08299598,38.54131092,10.45831493,1,79.67412444,74.02094949,84.7583137,10.73736421,0,0.96,33.07427916,57.28108461,24.20680545,0,0,34.51821438,57.51300335,22.99478897,0,0
391,91,30,70,36.72341869,30.75226629,43.90746682,13.15520053,0,77.73537872,71.42025174,83.59408412,12.17383238,0,0.92,37.55821027,60.10759755,22.54938728,0,0,38.73680925,61.07654711,22.33973786,0,0
392,92,30,70,43.73417133,35.4053721,53.4567197,18.05134759,0,78.88170405,72.38584283,85.30461127,12.91876844,0,0.84,41.04637476,61.33987249,20.29349773,0,0,41.09152305,61.29272683,20.20120378,0,0
393,93,30,70,34.37247588,30.01407483,39.46075103,9.446676206,1,77.28088786,71.50601812,81.79465347,10.28863535,0,0.96,39.78542324,61.30052246,21.51509923,0,0,39.46002495,60.89685049,21.43682555,0,0
394,94,30,70,43.74793532,34.51607581,54.77743841,20.2613626,0,72.07891405,66.85315951,76.818868,9.96570849,1,0.88,44.80760148,62.78771056,17.98010908,0,0,44.65886309,62.5719295,17.9130664,0,0
395,95,30,70,43.90643711,34.64564882,51.84436188,17.19871306,0,75.09509598,66.70521654,82.82580699,16.12059044,1,0.8,35.65534918,52.62216843,16.96681925,0,0,35.62285123,52.99717403,17.3743228,0,0
396,96,30,70,45.3599665,37.81047896,52.12588957,14.31541061,0,76.52282986,69.78584934,82.37729505,12.59144572,1,0.92,46.54286705,63.85428396,17.31141691,0,0,46.1942235,62.98826504,16.79404155,0,0
397,97,30,70,42.74484239,35.69082967,51.12655022,15.43572056,0,78.09470749,72.89689589,83.22451496,10.32761906,0,0.92,45.9474167,66.12455897,20.17714227,0,0,45.60444571,64.78544062,19.18099491,0,0
398,98,30,70,44.00214015,38.23741636,51.67358147,13.43616511,0,79.65517572,73.53934476,85.45629998,11.91695521,0,0.8,45.5695865,64.98792796,19.41834146,0,0,44.05311838,64.71837526,20.66525688,0,0
399,99,30,70,45.44913489,37.49448808,54.45657425,16.96208618,0,77.54700267,72.09013848,82.27807542,10.18793694,0,0.92,39.99732874,59.92438769,19.92705895,0,0,40.49048326,59.05625541,18.56577216,0,0
400,100,30,70,40.66320023,33.67019215,49.37009622,15.69990406,0,70.6799871,65.77707155,76.64100879,10.86393724,1,0.92,33.72002903,53.62803537,19.90800634,0,0,33.79984619,53.10214696,19.30230077,0,0
401,1,40,60,45.47989281,39.08134579,51.52231772,12.44097193,1,72.79382943,67.34001097,77.42205333,10.08204236,0,0.8,46.12931417,61.16586659,15.03655243,0,1,46.17286559,61.17160778,14.99874218,0,1
402,2,40,60,43.32027563,38.40391788,47.9713857,9.567467822,1,74.41828636,64.80076419,85.04172173,20.24095753,0,0.68,38.73826288,50.58022182,11.84195894,1,0,39.27845219,50.30931169,11.0308595,1,0
403,3,40,60,44.70488665,38.74322368,51.33459096,12.59136729,1,74.50824277,67.45164291,82.54568204,15.09403914,0,0.72,42.46390965,57.52657991,15.06267026,0,0,42.51441022,57.91586162,15.4014514,0,0
404,4,40,60,43.43576758,37.78692995,49.2342411,11.44731115,1,70.2463495,61.65397569,77.96036684,16.30639115,0,0.68,41.98143538,55.07221876,13.09078338,0,0,42.20606179,55.31390501,13.10784322,0,0
405,5,40,60,44.63319946,36.32585136,52.95325409,16.62740273,1,66.1888127,60.88414462,70.82493297,9.94078835,0,0.84,42.42623725,56.35565584,13.9294186,0,0,42.41727515,56.52243771,14.10516256,0,0
406,6,40,60,47.23170672,40.72340456,53.42310354,12.69969898,0,67.70932371,61.881389,73.18185411,11.30046511,0,0.72,46.48801074,58.44997312,11.96196238,0,0,45.79120708,58.70521493,12.91400785,0,0
407,7,40,60,43.65116406,36.6142508,51.73704386,15.12279305,1,65.69653993,58.32602471,71.08299919,12.75697448,1,0.76,41.02439658,54.6149932,13.59059662,0,0,40.89852649,54.1411874,13.24266091,0,0
408,8,40,60,43.81799792,38.21759763,50.5898974,12.37229977,1,68.75890875,62.52987441,76.15712192,13.62724751,0,0.72,41.88190518,54.21842528,12.3365201,0,0,41.98281127,54.64602229,12.66321102,0,0
409,9,40,60,46.08779761,39.01955568,53.14164035,14.12208467,1,71.00373606,66.61628497,76.27195168,9.655666707,0,0.84,47.4078157,61.25609888,13.84828318,0,1,47.49298691,60.84066185,13.34767495,0,1
410,10,40,60,44.39883589,38.71920335,49.98409397,11.26489062,1,73.12827565,63.73812015,85.67545856,21.93733842,0,0.64,40.39766732,54.31080138,13.91313406,0,0,40.71095601,54.07017602,13.35922,0,0
411,11,40,60,45.44099934,40.34116102,52.31171159,11.97055056,0,74.72746611,69.33924139,79.59113167,10.25189028,0,0.8,47.52477937,61.54576467,14.0209853,0,1,47.4430753,61.79496527,14.35188997,0,1
412,12,40,60,44.26363612,36.35411962,53.78644066,17.43232104,1,66.6761129,60.65254288,72.26708909,11.61454621,0,0.76,37.86069416,53.34878009,15.48808592,1,0,37.36631732,53.70163324,16.33531592,1,0
413,13,40,60,46.53415104,40.40211019,53.55168011,13.14956991,0,72.6653699,64.36620355,80.53846501,16.17226146,0,0.88,45.03553042,58.9339827,13.89845228,0,0,45.12536213,58.61235659,13.48699446,0,0
414,14,40,60,46.47400078,40.96935437,51.49320399,10.52384962,0,75.11822879,66.07687652,86.27871869,20.20184218,0,0.6,44.85265746,56.44154866,11.5888912,0,0,44.75656688,56.78585138,12.0292845,0,0
415,15,40,60,43.59518999,38.23682439,49.23103005,10.99420566,1,68.48729331,60.91114271,82.60066651,21.6895238,0,0.8,39.59729142,50.99618513,11.39889371,1,0,39.74102586,51.37598732,11.63496146,1,0
416,16,40,60,40.71485674,34.39823009,48.31566556,13.91743547,1,70.49336466,64.32793023,75.78298815,11.45505792,0,0.8,35.81251881,51.42857444,15.61605563,1,0,35.94194865,51.49052205,15.5485734,1,0
417,17,40,60,44.89059469,38.27810752,52.72806913,14.44996162,1,69.31618417,64.24003586,74.97275933,10.73272347,0,0.68,43.53564501,58.83601189,15.30036688,0,0,43.27990174,58.24218762,14.96228588,0,0
418,18,40,60,45.40206397,38.9208993,51.39219615,12.47129685,1,71.21250126,65.7581194,77.36183289,11.60371348,0,0.72,45.50515747,58.84283875,13.33768128,0,0,45.37258326,58.43251309,13.05992983,0,0
419,19,40,60,41.98944168,36.03319557,48.66015748,12.6269619,1,71.72019645,64.07484118,78.9907501,14.91590892,0,0.8,39.24112232,53.6669722,14.42584988,1,0,39.18200223,53.80013268,14.61813045,1,0
420,20,40,60,45.43284322,38.7979042,52.673593,13.8756888,1,67.18977092,60.29394148,76.01370499,15.71976352,0,0.68,43.12605015,55.95825559,12.83220544,0,0,42.82390172,55.55049037,12.72658866,0,0
421,21,40,60,45.63750737,38.78447133,53.89315953,15.10868821,1,74.30748376,67.35345967,79.56473983,12.21128016,0,0.8,46.80641313,61.69689624,14.89048311,0,1,46.84412909,61.81846791,14.97433882,0,1
422,22,40,60,40.07555078,33.07180545,47.03010054,13.9582951,1,65.78497068,60.50801438,70.71179868,10.2037843,0,0.8,35.59392679,49.10380628,13.50987949,1,0,36.00396951,49.32866971,13.3247002,1,0
423,23,40,60,49.10067871,41.07223616,56.20199115,15.12975499,0,67.95724692,62.36820874,73.59733154,11.2291228,0,0.52,49.6710556,62.105183,12.4341274,0,1,48.56279315,61.37412328,12.81133013,0,1
424,24,40,60,43.05217643,37.04817892,48.9420844,11.89390548,1,74.78105918,67.66742755,81.3952624,13.72783485,0,0.84,40.40861785,55.25893053,14.85031269,0,0,40.63014878,55.25444725,14.62429848,0,0
425,25,40,60,43.28140715,37.59233559,50.63366816,13.04133257,1,69.23593295,63.53057815,74.19272604,10.6621479,0,0.76,42.47408067,55.32039052,12.84630986,0,0,43.03488797,55.89794587,12.8630579,0,0
426,26,40,60,45.68659767,39.86725779,53.05846238,13.19120458,1,69.87869544,62.82759559,75.94356779,13.1159722,0,0.76,45.7085473,58.55320094,12.84465364,0,0,45.74787118,58.41706634,12.66919516,0,0
427,27,40,60,45.21795665,39.61840407,51.48345772,11.86505364,1,78.9275051,69.33706955,86.16454975,16.8274802,0,0.68,42.97195548,56.63652438,13.6645689,0,0,43.15484038,56.30734395,13.15250357,0,0
428,28,40,60,46.74035515,40.59607452,52.60038032,12.00430581,0,68.05535387,60.78281668,73.71741839,12.93460171,0,0.84,45.5716683,57.01046289,11.43879459,0,0,45.63598768,56.8182348,11.18224712,0,0
429,29,40,60,46.05118617,38.96031664,51.93755881,12.97724217,1,72.99785128,64.98566872,79.95915066,14.97348194,0,0.72,42.34598082,57.77086304,15.42488222,0,0,42.68410554,57.53735274,14.8532472,0,0
430,30,40,60,44.48177781,38.88580307,50.76634798,11.88054491,1,65.59736576,58.70291333,71.53457997,12.83166664,1,0.72,42.71915321,53.42342822,10.70427501,0,0,42.99922625,53.40323377,10.40400752,0,0
431,31,40,60,43.92407024,37.75423447,50.23189346,12.47765899,1,72.57985458,65.74663705,80.21346427,14.46682723,0,0.72,41.45275236,55.91853288,14.46578052,0,0,41.62168821,56.0013599,14.37967169,0,0
432,32,40,60,44.11496889,37.9185233,50.76586625,12.84734295,1,68.35550809,62.15913575,74.13024681,11.97111106,0,0.6,41.66283612,54.77757593,13.11473981,0,0,41.23192756,54.77586574,13.54393818,0,0
433,33,40,60,46.17613222,37.97446073,53.48426236,15.50980163,1,68.16359197,60.64497522,75.08171652,14.4367413,0,0.68,42.33823858,57.50298064,15.16474206,0,0,41.41243192,56.60458737,15.19215546,0,0
434,34,40,60,42.33563698,35.32285257,48.27589865,12.95304608,1,72.38618666,61.99277503,82.96436292,20.97158789,0,0.8,37.54646892,50.9921336,13.44566467,1,0,38.26134068,51.17840309,12.91706241,1,0
435,35,40,60,45.78609242,37.55058005,54.23976315,16.6891831,1,67.86472114,61.71607968,74.00282635,12.28674667,0,0.88,44.36063798,57.65179299,13.29115501,0,0,44.34590646,57.77516675,13.42926028,0,0
436,36,40,60,44.47526027,39.93518416,48.94410633,9.008922173,1,79.9461584,70.92152148,87.35743394,16.43591247,0,0.64,39.82803139,50.35221358,10.52418219,1,0,40.16750954,50.69422782,10.52671828,0,0
437,37,40,60,47.4850178,42.38989004,53.97314169,11.58325165,0,71.28278544,64.65715251,76.07425195,11.41709945,0,0.68,49.36503293,61.05059544,11.68556251,0,1,49.85573668,61.43959061,11.58385393,0,1
438,38,40,60,46.18031591,39.29103749,54.90744083,15.61640335,1,64.42147137,59.00281019,69.99913928,10.99632909,1,0.8,42.16135303,55.04966402,12.888311,0,0,41.61135548,54.18688413,12.57552865,0,0
439,39,40,60,45.25914059,38.67813875,51.70649197,13.02835322,1,65.50963849,58.290907,72.01143012,13.72052313,1,0.68,42.29458323,55.26784913,12.97326589,0,0,41.76658789,54.88476988,13.11818199,0,0
440,40,40,60,46.27086198,39.94195344,53.17336426,13.23141082,1,69.82637818,64.13637239,75.33323332,11.19686093,0,0.8,47.54958458,60.35590558,12.806321,0,1,47.6889096,60.68829972,12.99939012,0,1
441,41,40,60,46.4605754,40.95796385,52.86240475,11.9044409,0,63.04253029,55.80762806,67.98736377,12.17973571,1,0.72,45.37539256,55.77541634,10.40002378,0,0,45.04957232,55.50625887,10.45668655,0,0
442,42,40,60,42.52014276,36.25380933,49.2712788,13.01746947,1,65.27848925,59.10257846,72.51928887,13.41671042,1,0.72,39.0660653,51.66905895,12.60299364,1,0,39.23323074,52.49434673,13.26111599,1,0
443,43,40,60,47.11819531,39.64171966,53.75278207,14.11106241,1,68.98269917,62.38510481,76.21755161,13.8324468,0,0.84,46.55178369,59.03019111,12.47840742,0,0,46.70933544,59.57718149,12.86784605,0,0
444,44,40,60,46.78089364,39.42321977,55.16147041,15.73825064,1,63.48113268,58.37181551,67.89951211,9.527696595,1,0.72,43.83552992,57.22504549,13.38951557,0,0,43.24604691,56.59912244,13.35307553,0,0
445,45,40,60,45.20013439,39.39930845,51.62790952,12.22860107,1,68.22397888,58.95305982,77.2042988,18.25123898,1,0.8,43.59631131,54.52038896,10.92407766,0,0,43.76840636,54.5760349,10.80762854,0,0
446,46,40,60,42.23054764,36.76392055,48.83774007,12.07381952,1,75.73137963,69.27997739,80.89393632,11.61395893,0,0.92,39.58831298,56.5857964,16.99748342,1,0,40.42277879,57.37458235,16.95180356,0,0
447,47,40,60,43.49805027,38.99765519,47.97902848,8.98137329,1,76.83639333,69.31567239,82.24402138,12.92834898,0,0.84,40.88523869,55.08639435,14.20115566,0,0,42.24845924,56.52989541,14.28143617,0,0
448,48,40,60,43.35104395,37.39833193,52.3910192,14.99268726,1,73.21778748,65.45680508,80.17846741,14.72166233,0,0.84,40.08147175,55.80706905,15.72559731,0,0,40.41346966,55.74218789,15.32871822,0,0
449,49,40,60,40.79867437,36.10533323,47.4913259,11.38599267,1,79.29432911,66.30808057,87.46496365,21.15688308,0,0.76,38.81809287,52.46412683,13.64603396,1,0,39.24689685,52.40528956,13.15839271,1,0
450,50,40,60,42.80577539,37.25546712,48.40712455,11.15165743,1,74.50672964,66.80726219,81.95824701,15.15098482,0,0.84,39.37370473,52.57472757,13.20102283,1,0,39.69614778,52.82380991,13.12766213,1,0
451,51,40,60,44.89592142,38.87089164,50.26614515,11.39525351,1,69.50279295,61.94639729,76.50950901,14.56311172,0,0.8,44.03892743,56.30718605,12.26825862,0,0,44.83050385,56.55560421,11.72510036,0,0
452,52,40,60,41.27530577,36.08951629,48.1374981,12.04798182,1,69.33410334,62.55729305,78.560134,16.00284095,0,0.84,38.70418415,51.8259896,13.12180545,1,0,39.04795569,51.48198748,12.43403179,1,0
453,53,40,60,47.73318867,42.1454081,53.99112534,11.84571725,0,71.89458657,64.69917858,78.37520885,13.67603027,0,0.72,48.38257859,59.4458264,11.06324781,0,0,48.7937546,59.65456331,10.86080871,0,0
454,54,40,60,47.00691181,39.68514099,55.52010122,15.83496023,1,70.81264694,63.70707899,77.2364442,13.52936521,0,0.84,46.44496751,59.5712711,13.12630358,0,0,46.34587267,59.42948677,13.0836141,0,0
455,55,40,60,45.81341268,38.02003761,52.94975755,14.92971994,1,72.40098982,63.28069663,85.28247751,22.00178089,0,0.72,45.04631355,58.1383062,13.09199264,0,0,45.15150975,57.86164962,12.71013987,0,0
456,56,40,60,45.26038174,39.11226747,52.76251558,13.65024811,1,66.08989254,60.95731002,72.13638001,11.17906999,0,0.88,44.34926423,56.23114168,11.88187745,0,0,44.26178853,55.91715114,11.65536261,0,0
457,57,40,60,44.67957831,39.45773776,49.82351304,10.36577528,1,71.7130141,61.21539273,83.02194969,21.80655696,0,0.76,42.03176164,54.13357373,12.10181209,0,0,42.14115877,54.22615076,12.08499198,0,0
458,58,40,60,46.27949089,39.88821838,53.8454605,13.95724212,1,70.30791414,62.95849917,80.81303651,17.85453734,0,0.72,45.77786654,57.64223095,11.86436441,0,0,45.48330788,57.65272732,12.16941945,0,0
459,59,40,60,50.65557638,45.26991255,56.62476595,11.3548534,0,70.11908963,63.1762004,76.16379188,12.98759148,0,0.52,52.75124824,62.60923638,9.857988143,0,1,52.57273383,62.39286649,9.820132667,0,1
460,60,40,60,49.29170373,41.57979251,57.44483245,15.86503994,0,71.02757838,65.90016579,75.28323524,9.383069448,0,0.8,52.78280358,65.30848244,12.52567886,0,1,51.76693167,64.74973732,12.98280564,0,1
461,61,40,60,50.01662452,43.8227496,57.35639919,13.53364958,0,69.60016636,62.94298765,74.87539878,11.93241113,0,0.72,52.06410546,63.40080657,11.33670111,0,1,51.95628151,62.96525705,11.00897554,0,1
462,62,40,60,42.18790783,36.58226266,49.98663616,13.4043735,1,59.62345355,51.26170621,76.77646204,25.51475583,1,0.84,37.51182246,47.65079453,10.13897208,1,0,37.88881819,48.13707367,10.24825547,1,0
463,63,40,60,47.23588417,41.85239815,52.97523442,11.12283627,0,71.47879712,63.42807213,79.3978953,15.96982317,0,0.52,46.68995854,58.24574419,11.55578565,0,0,47.14693031,58.02452108,10.87759078,0,0
464,64,40,60,45.77181128,40.55101186,50.95165618,10.40064433,0,73.62731814,63.77917383,83.17414467,19.39497084,0,0.68,44.28944949,56.45070087,12.16125138,0,0,44.31970807,56.47657076,12.15686269,0,0
465,65,40,60,43.79356877,37.48671139,50.16384607,12.67713468,1,74.73549002,66.76363957,83.1016824,16.33804283,0,0.72,39.8938504,54.95667295,15.06282255,1,0,40.14529232,54.91485178,14.76955946,0,0
466,66,40,60,41.22126107,35.33773918,48.09588366,12.75814448,1,66.04366644,60.76035492,72.11214058,11.35178566,0,0.92,38.74753694,52.25250852,13.50497158,1,0,38.85548543,52.31056141,13.45507598,1,0
467,67,40,60,44.7431099,38.46634465,51.98953798,13.52319333,1,70.63618992,65.17649972,76.09136154,10.91486182,0,0.72,46.13259559,59.38953059,13.25693501,0,0,46.03357198,59.21772854,13.18415656,0,0
468,68,40,60,42.51982042,36.79425206,48.83445242,12.04020036,1,67.16601882,61.12837195,73.50744145,12.37906951,0,0.84,40.17684713,53.14229146,12.96544433,0,0,40.23127399,52.97206072,12.74078673,0,0
469,69,40,60,44.86934605,38.205942,52.24020162,14.03425962,1,66.44509875,60.25612849,76.90556905,16.64944056,0,0.84,42.23954511,55.40554336,13.16599825,0,0,41.53126745,54.92360862,13.39234117,0,0
470,70,40,60,44.69381728,37.75663989,52.11375952,14.35711963,1,70.2434446,64.80945376,75.8173129,11.00785914,0,0.76,43.19768289,58.03670758,14.83902469,0,0,43.44803103,58.45191656,15.00388553,0,0
471,71,40,60,44.92155328,36.61697444,52.05054741,15.43357296,1,68.81298326,62.38092895,74.50437575,12.12344679,0,0.6,43.00942065,57.28299228,14.27357163,0,0,42.91850604,56.51035627,13.59185023,0,0
472,72,40,60,44.4074038,37.71578879,51.55908917,13.84330038,1,77.53385151,67.71287896,85.96427811,18.25139915,0,0.76,40.37939252,54.66574442,14.2863519,0,0,40.67614139,54.2914887,13.61534732,0,0
473,73,40,60,43.52936453,37.5864185,50.84391116,13.25749266,1,74.757078,66.46976813,81.45574077,14.98597264,0,0.8,42.14005161,57.0246685,14.88461689,0,0,42.20544621,56.9046354,14.69918919,0,0
474,74,40,60,44.30798018,37.19731975,52.66082016,15.4635004,1,70.27392641,62.78211802,77.26036674,14.47824873,0,0.84,40.15791023,55.56269824,15.40478801,0,0,39.70440395,54.70556349,15.00115954,1,0
475,75,40,60,45.23710431,39.80132761,51.50201283,11.70068522,1,71.12780388,64.4987004,77.91048327,13.41178287,0,0.72,45.5437281,58.69009097,13.14636286,0,0,45.34284213,58.55055544,13.20771331,0,0
476,76,40,60,42.57886344,36.53873914,49.09934419,12.56060505,1,70.96235455,63.15679666,78.13258607,14.97578941,0,0.84,39.60666657,53.15446902,13.54780245,1,0,40.1186001,53.3325342,13.21393411,0,0
477,77,40,60,45.3929856,39.47476769,51.50927937,12.03451168,1,70.5552999,61.67998196,79.0071061,17.32712414,0,0.76,44.55209717,57.36457282,12.81247565,0,0,44.72199389,58.06163599,13.3396421,0,0
