"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","lb.bayes.sdprior5","ub.bayes.sdprior5","cover.bayes.sdprior5","width.bayes.sdprior5"
"175",75,10,-0.5,65.3153658474551,82.0292735776978,1,16.7139077302427,66.3468858491201,83.2726817272627,1,16.9257958781426,66.5967613733171,80.557094376467,1,13.9603330031499
"176",76,10,-0.5,65.6916345802912,79.9597404773875,1,14.2681058970963,63.922859861381,78.8920431498882,1,14.9691832885071,66.3435406024858,78.7435784833255,1,12.4000378808397
"177",77,10,-0.5,58.6946198962411,70.6562087750459,1,11.9615888788048,54.9805117287704,68.7672511328057,1,13.7867394040353,59.8087500335576,70.071798970794,1,10.2630489372364
"178",78,10,-0.5,55.2157080858364,74.3647804737398,1,19.1490723879034,57.5422597156376,81.1980332500812,1,23.6557735344436,57.6279448773553,72.6079650494459,1,14.9800201720905
"179",79,10,-0.5,58.2667503993421,79.1284970019195,1,20.8617466025774,54.3176967462895,77.8728481442237,1,23.5551513979342,60.5110883737754,77.4359071008378,1,16.9248187270625
"180",80,10,-0.5,60.381502082433,72.8085472448126,1,12.4270451623796,61.4580302299383,74.0196968165537,1,12.5616665866154,61.3753045776111,72.0486143138352,1,10.6733097362241
"181",81,10,-0.5,64.7497306905972,82.1527555249217,1,17.4030248343245,61.7220619374396,80.8676908302637,1,19.1456288928241,66.0681464233134,80.3276508688051,1,14.2595044454917
"182",82,10,-0.5,63.3733990891765,80.803295094065,1,17.4298960048885,62.3497382116878,79.4449577572949,1,17.0952195456071,64.7795966688903,79.3379342807086,1,14.5583376118183
"183",83,10,-0.5,61.9193415072484,80.5676008333714,1,18.648259326123,58.1689014904238,78.1088520045426,1,19.9399505141188,63.549969520401,78.8908123886733,1,15.3408428682722
"184",84,10,-0.5,60.7686831991919,76.6542413845417,1,15.8855581853498,60.1525581344082,75.9402909063338,1,15.7877327719256,62.0098938282172,75.1959844860452,1,13.186090657828
"185",85,10,-0.5,58.678344411159,74.8314107635471,1,16.1530663523882,57.3921075887332,73.878882572226,1,16.4867749834928,60.2682770758737,73.5884475869125,1,13.3201705110388
"186",86,10,-0.5,62.2321276355975,79.5427271156922,1,17.3105994800948,63.6016383849811,80.4697082844417,1,16.8680698994606,63.8141200448454,77.6788695028507,1,13.8647494580053
"187",87,10,-0.5,59.6881918381138,77.5719342881475,1,17.8837424500337,58.2259980377291,76.182788941724,1,17.9567909039949,61.6834347923957,76.0684484287164,1,14.3850136363207
"188",88,10,-0.5,53.3872557171421,73.2498144716701,1,19.862558754528,52.8972392247782,72.1216211966701,1,19.2243819718919,56.0573466641469,71.4493685659246,1,15.3920219017777
"189",89,10,-0.5,57.9550704848457,81.5496275666956,1,23.5945570818499,58.4054361363031,81.3385106165809,1,22.9330744802778,60.6622101604167,78.7092955492922,1,18.0470853888755
"190",90,10,-0.5,60.7197949298723,79.5599824636527,1,18.8401875337804,59.9577071684954,78.4973217404041,1,18.5396145719087,63.0027495567452,77.6581768775955,1,14.6554273208504
"191",91,10,-0.5,59.1892043467203,72.3247267360883,1,13.135522389368,59.9821374416939,72.3527090453772,1,12.3705716036833,60.6845045825975,71.4183368394083,1,10.7338322568108
"192",92,10,-0.5,63.9099050019881,82.0721860214206,1,18.1622810194325,64.1489688813518,83.2921655428741,1,19.1431966615223,65.8958148131898,80.201468858791,1,14.3056540456012
"193",93,10,-0.5,64.3539649121384,84.0798636147657,1,19.7258987026273,61.9365396823805,81.9862077284314,1,20.0496680460509,65.4881158099545,81.9387911449286,1,16.4506753349741
"194",94,10,-0.5,48.0624320744533,72.2732539128369,1,24.2108218383835,49.5528229993368,73.3444186799411,1,23.7915956806043,52.0603282754108,70.6628680180229,1,18.6025397426121
"195",95,10,-0.5,55.8567544210429,72.3402408283573,1,16.4834864073144,55.8555675877403,71.8136331753325,1,15.9580655875922,57.6879926314552,70.8581496493059,1,13.1701570178506
"196",96,10,-0.5,56.263009195098,76.874029363812,1,20.6110201687139,56.1281213718222,76.4887534564248,1,20.3606320846025,59.1566770930918,75.1365991771443,1,15.9799220840525
"197",97,10,-0.5,55.7091180726854,76.3558384799312,1,20.6467204072458,52.4153085358776,74.2657781189765,1,21.8504695830989,57.5263274432366,74.9350919487065,1,17.4087645054699
"198",98,10,-0.5,65.9109804642134,78.0071097274338,1,12.0961292632204,65.8469880116271,78.2405742611416,1,12.3935862495145,66.7849353967842,77.1010350625493,1,10.3160996657652
"199",99,10,-0.5,55.2179787357649,70.6856502692102,1,15.4676715334453,54.1717941523173,69.7599470140049,1,15.5881528616876,56.8687054050609,69.9329056100738,1,13.064200205013
"200",100,10,-0.5,54.812069432776,83.0690246862911,1,28.2569552535151,52.5136567923548,81.852788671056,1,29.3391318787012,58.9165065395062,79.6637462813234,1,20.7472397418172
"201",1,10,0,54.6478180394311,76.7625448387192,1,22.1147267992881,53.991151071042,75.4904407634627,1,21.4992896924208,57.4727670223781,74.0363747299166,1,16.5636077075386
"202",2,10,0,56.8781357449368,76.6245224768538,1,19.7463867319171,56.5648929654351,75.1892588232772,1,18.624365857842,59.3287253611027,74.7699225143844,1,15.4411971532817
"203",3,10,0,65.8186299876156,78.3187460124954,1,12.5001160248798,65.9842974782983,77.831382576426,1,11.8470850981277,66.66306538422,77.2016472837072,1,10.5385818994872
"204",4,10,0,54.0595833016872,78.5803485251768,1,24.5207652234895,55.1890624051177,77.5199687940965,1,22.3309063889788,57.2587924765494,75.8888741949235,1,18.6300817183741
"205",5,10,0,55.5029637955803,75.037979524404,1,19.5350157288237,55.9428079782093,76.168837295042,1,20.2260293168327,57.72850341654,73.5025966113477,1,15.7740931948076
"206",6,10,0,49.7686241624282,67.2705061274668,0,17.5018819650386,52.046675443824,74.5733491572286,1,22.5266737134047,52.0184663781546,66.1542855714962,0,14.1358191933417
"207",7,10,0,55.4749462325689,66.1342809586147,0,10.6593347260458,56.0870261900623,66.4810876260058,0,10.3940614359435,56.5903135117136,65.7147760111978,0,9.12446249948428
"208",8,10,0,58.3489053735968,74.8443687397695,1,16.4954633661727,57.0393453802578,74.1888527020272,1,17.1495073217694,60.3558649658159,73.5163399627759,1,13.1604749969599
"209",9,10,0,57.0707435671512,76.3617796039501,1,19.2910360367989,57.335658893919,76.215568991793,1,18.879910097874,59.011334086006,75.1044331237576,1,16.0930990377517
"210",10,10,0,58.0792567207396,76.7335742300748,1,18.6543175093351,56.7776094149975,75.5805823329731,1,18.8029729179756,60.0726526251597,75.3719442663669,1,15.2992916412072
"211",11,10,0,55.2765857809536,67.2748528322992,0,11.9982670513456,54.4041340609789,66.3266738215723,0,11.9225397605934,56.4202951798806,66.6555763398366,0,10.235281159956
"212",12,10,0,54.0053014919249,71.5857588727462,1,17.5804573808213,51.846264338769,69.8100262128357,1,17.9637618740668,55.7666933431547,70.4393226863078,1,14.672629343153
"213",13,10,0,59.1013761853848,77.4757544673167,1,18.3743782819319,55.9635264127711,76.0319234081061,1,20.068396995335,60.9051306074372,76.1003454576821,1,15.1952148502448
"214",14,10,0,61.2939744386789,82.8725124259207,1,21.5785379872417,60.9638755953448,81.8639356292048,1,20.90006003386,63.3560672644709,80.5023456543975,1,17.1462783899266
"215",15,10,0,63.9928722987636,74.3884293781139,1,10.3955570793503,64.8334213767602,75.9912084920514,1,11.1577871152912,64.8044060658807,73.5678357845231,1,8.76342971864237
"216",16,10,0,57.6858929812369,83.5237812397532,1,25.8378882585163,55.6621299230492,82.0634240024833,1,26.4012940794341,60.7821951658581,80.9255229018886,1,20.1433277360305
"217",17,10,0,53.765418032331,73.2479118729446,1,19.4824938406136,54.3984709473837,74.6750195078513,1,20.2765485604676,56.4051183662877,71.9752061642797,1,15.570087797992
"218",18,10,0,63.1005811041558,78.0068431993669,1,14.9062620952111,63.2202190354936,77.704234257457,1,14.4840152219633,64.1596058223345,76.7949473757828,1,12.6353415534483
"219",19,10,0,58.345710293574,75.0791980327441,1,16.7334877391701,53.8975152541135,72.0974560686221,1,18.1999408145087,60.0925144944797,73.7976211679699,1,13.7051066734902
"220",20,10,0,63.7639279770189,77.1443229997635,1,13.3803950227447,64.7018436366457,78.4090610885258,1,13.7072174518801,65.2688623588691,75.9776514859098,1,10.7087891270407
"221",21,10,0,55.4437386426754,71.2240045696887,1,15.7802659270133,56.4384867380931,73.2012736265825,1,16.7627868884894,57.3606333183207,70.3131832033515,1,12.9525498850309
"222",22,10,0,58.404174156004,70.0004231541707,1,11.5962489981667,57.8832657400172,69.5401705083107,1,11.6569047682935,59.2547387997821,69.1520879813074,1,9.89734918152526
"223",23,10,0,51.4939449567905,72.9691458910503,1,21.4752009342598,50.1211765494081,71.8557841877404,1,21.7346076383322,54.4800961247382,71.3676762751562,1,16.887580150418
"224",24,10,0,61.7616280760148,75.9547425669354,1,14.1931144909206,63.1702345891981,78.3735169353062,1,15.2032823461081,62.5746796450161,74.9132718794429,1,12.3385922344268
"225",25,10,0,66.6816742302684,80.6698321423915,1,13.9881579121231,65.9958833800069,80.1986198093113,1,14.2027364293045,67.4859257621768,79.5364667420942,1,12.0505409799174
"226",26,10,0,60.7390767411725,71.4005525955605,1,10.661475854388,60.7486850286266,71.7482997221097,1,10.9996146934831,61.798883864294,70.4095950157785,1,8.61071115148449
"227",27,10,0,58.1350723706723,74.872482423674,1,16.7374100530018,59.8733607656795,76.4990113193477,1,16.6256505536683,60.1010942311262,73.4467589349996,1,13.3456647038734
"228",28,10,0,57.5098773714681,73.78306281603,1,16.2731854445619,57.9299133462505,75.3127723035431,1,17.3828589572926,59.1462518388156,72.3444532495848,1,13.1982014107692
"229",29,10,0,51.5873373935136,75.1185198504502,1,23.5311824569365,54.1138975783326,80.2919091925495,1,26.1780116142169,54.7122611818047,73.5022567144431,1,18.7899955326384
"230",30,10,0,60.9301652528927,79.0727424256501,1,18.1425771727574,61.764589793485,79.8476153683881,1,18.083025574903,62.5957643539224,77.7043673032522,1,15.1086029493297
"231",31,10,0,61.8180629772459,77.3674799746544,1,15.5494169974085,62.034884040476,78.0644874850937,1,16.0296034446178,63.0816689102131,76.1533029290352,1,13.0716340188221
"232",32,10,0,63.7779521486473,77.335659266944,1,13.5577071182967,62.8677904002832,77.0633781905047,1,14.1955877902215,64.7617583425394,76.4575013262362,1,11.6957429836968
"233",33,10,0,66.6715166175054,76.0556108043051,1,9.38409418679967,66.8069804283986,75.641358303186,1,8.83437787478739,67.4635423053948,75.2754878880595,1,7.81194558266463
"234",34,10,0,53.9660221791083,68.4309087059436,1,14.4648865268353,53.2601619805818,67.3736407340268,0,14.113478753445,55.3059674705511,67.673750807951,0,12.3677833373999
"235",35,10,0,66.6048322401425,80.6122293336678,1,14.0073970935253,66.6397305279552,81.2467013917962,1,14.606970863841,67.601796073964,79.481624865965,1,11.8798287920009
"236",36,10,0,59.7242742834918,82.6770099784626,1,22.9527356949708,59.4366726683707,81.9467125670474,1,22.5100398986767,62.3090475289364,80.1928076602466,1,17.8837601313101
"237",37,10,0,58.9400298072958,75.530767475458,1,16.5907376681622,60.0880053840318,77.8579470899764,1,17.7699417059446,60.258651338203,73.5209389085414,1,13.2622875703384
"238",38,10,0,55.1134644378504,71.0565374719623,1,15.9430730341119,55.3554932358784,71.5210941924366,1,16.1656009565582,56.7970261134385,70.4605011040994,1,13.6634749906609
"239",39,10,0,53.3062033622012,72.9004525849848,1,19.5942492227836,54.1825125484715,75.5365789877013,1,21.3540664392298,55.8129315234488,71.2131388214385,1,15.4002072979897
"240",40,10,0,55.7296250496425,78.2622795383695,1,22.532654488727,57.7467877668124,80.4224252220893,1,22.6756374552769,58.4519580000882,75.9524673761618,1,17.5005093760735
"241",41,10,0,65.8723021172622,81.4290732546954,1,15.5567711374332,66.5562690667743,80.9777317399298,1,14.4214626731555,67.1469320440121,80.051464933297,1,12.904532889285
"242",42,10,0,63.3669045806243,83.0376034391612,1,19.6706988585369,63.6654925836249,82.4640800485856,1,18.7985874649607,65.1740099493112,80.8428414665521,1,15.668831517241
"243",43,10,0,56.3238739967923,68.2621343216418,1,11.9382603248496,56.6460863012167,68.739688217171,1,12.0936019159543,57.3419044824824,67.2929720567458,0,9.95106757426339
"244",44,10,0,56.9577298922896,71.4706661458106,1,14.512936253521,59.1842429463088,77.0059864821638,1,17.821743535855,58.630792647856,70.4128539249631,1,11.7820612771071
"245",45,10,0,62.9335571614144,77.1398654208651,1,14.2063082594507,63.5214096734872,76.9653975315823,1,13.4439878580952,63.9037998173424,75.9261048079421,1,12.0223049905997
"246",46,10,0,52.1952904913141,80.3105195008925,1,28.1152290095783,51.6993039678354,78.990024529472,1,27.2907205616365,56.5347788807102,76.8936081716251,1,20.3588292909149
"247",47,10,0,51.6771599140505,66.0730552745467,0,14.3958953604961,51.6674459245508,65.9186933140329,0,14.2512473894821,53.6499753257569,65.2844634619833,0,11.6344881362264
"248",48,10,0,54.9170324004217,70.722131671217,1,15.8050992707953,56.6919081479138,71.7286371777652,1,15.0367290298514,56.2512286072516,70.3628361374944,1,14.1116075302428
"249",49,10,0,60.0036256955955,79.7064044056563,1,19.7027787100608,59.4472503160561,78.2328277057461,1,18.78557738969,62.0203349845709,77.9598769299134,1,15.9395419453425
"250",50,10,0,60.836096611473,77.8910350655983,1,17.0549384541253,61.9322828190267,78.6451033576087,1,16.712820538582,62.6090141222655,75.876187573701,1,13.2671734514355
"251",51,10,0,57.6539063001489,78.3729680509839,1,20.719061750835,58.409190236461,78.1558764093455,1,19.7466861728845,60.0468371737069,76.6793269081872,1,16.6324897344803
"252",52,10,0,58.6740585829812,78.5677534332224,1,19.8936948502412,58.1156826705367,78.3160985038723,1,20.2004158333356,60.7498424975868,76.570917941405,1,15.8210754438182
"253",53,10,0,63.4587029475881,73.8017876002242,1,10.3430846526361,63.9034147288851,73.8719333906832,1,9.96851866179804,64.1135284849123,73.1409109225773,1,9.02738243766503
"254",54,10,0,55.7372190363534,74.011726218487,1,18.2745071821336,56.9149941786161,74.2679512523893,1,17.3529570737732,57.9505806865726,72.5661673841006,1,14.6155866975279
"255",55,10,0,58.3261709784494,71.7408519578937,1,13.4146809794443,58.5918541105066,72.0457078173434,1,13.4538537068368,59.587004597549,71.0079085345154,1,11.4209039369664
"256",56,10,0,59.9803416827179,79.6740046604909,1,19.693662977773,60.2453199544586,80.0821837956189,1,19.8368638411603,61.4575554221994,78.0639082892635,1,16.6063528670641
"257",57,10,0,58.1247351929992,74.1864078028062,1,16.061672609807,57.2127144161393,72.9660648777978,1,15.7533504616585,59.5297481965869,73.1228559405609,1,13.593107743974
"258",58,10,0,59.7574927038813,73.6899264610919,1,13.9324337572106,59.4556011877235,73.7939876035048,1,14.3383864157813,61.0259678683497,72.957769612077,1,11.9318017437273
"259",59,10,0,57.4962998693746,73.4463251533153,1,15.9500252839407,58.9838987473319,76.2271048965102,1,17.2432061491782,58.920557716752,73.2522861979169,1,14.331728481165
"260",60,10,0,54.0635418832653,66.1223807473387,0,12.0588388640733,54.7039808421683,67.0826362619448,0,12.3786554197765,55.2549883367568,65.5065590540273,0,10.2515707172705
"261",61,10,0,60.2584355840603,78.4707489231195,1,18.2123133390592,62.0509376785294,81.1072319894759,1,19.0562943109465,62.0824730851281,77.0405071071194,1,14.9580340219913
"262",62,10,0,61.7936673519053,78.1502483704023,1,16.3565810184971,60.3050821176289,76.6352171208177,1,16.3301350031888,63.1855906500482,76.6893893675769,1,13.5037987175287
"263",63,10,0,56.2900673079821,74.3503643872432,1,18.0602970792611,57.0605708878169,74.4094208093166,1,17.3488499214997,57.6484048697485,72.9371480469093,1,15.2887431771607
"264",64,10,0,58.4316635748777,71.6410672062019,1,13.2094036313242,58.4670167935548,71.2435830862284,1,12.7765662926736,59.4394156427132,70.6311474230096,1,11.1917317802964
"265",65,10,0,57.2104654393546,82.1487254982248,1,24.9382600588703,57.9520645384592,82.6860331844787,1,24.7339686460195,60.3889697647837,79.5798965594873,1,19.1909267947035
"266",66,10,0,54.607186584662,67.6823065903054,0,13.0751200056434,54.9348766537765,68.0340809316412,1,13.0992042778646,55.6678431966434,66.7277573466953,0,11.0599141500519
"267",67,10,0,56.4807570042719,74.3642241213475,1,17.8834671170756,55.7524879004489,73.4627738292269,1,17.710285928778,58.530966808563,72.8172711859196,1,14.2863043773565
"268",68,10,0,60.1331949191467,72.0295680970287,1,11.8963731778819,59.3506988925065,71.2494285489233,1,11.8987296564169,61.0569770828594,71.0083749305233,1,9.95139784766385
"269",69,10,0,57.2846454888792,75.0738842735741,1,17.7892387846949,56.2351699794996,73.5977586171271,1,17.3625886376275,58.9680032545529,73.4985449808575,1,14.5305417263046
"270",70,10,0,63.3828857826823,74.2207557161689,1,10.8378699334866,63.7352425898041,74.5165185763281,1,10.781275986524,64.0362029335642,73.4347402350941,1,9.39853730152997
"271",71,10,0,58.9810592591914,77.9294046371934,1,18.948345378002,60.4567128997956,78.8663615579113,1,18.4096486581157,60.9009832647357,76.2529065242367,1,15.351923259501
"272",72,10,0,61.7451560007273,77.7505314752804,1,16.0053754745531,62.5042885254628,79.2332690438011,1,16.7289805183383,63.1708101265021,76.6305242532666,1,13.4597141267645
"273",73,10,0,60.8394338550038,76.1060858060116,1,15.2666519510077,60.1406817394026,74.7553793233719,1,14.6146975839693,62.3090463373775,74.839353426507,1,12.5303070891295
"274",74,10,0,58.1598458608831,70.5216915235962,1,12.3618456627131,57.940152719554,70.0554504792486,1,12.1152977596946,59.2703530399989,69.6236826788014,1,10.3533296388026
"275",75,10,0,53.1233986945946,70.5950005368838,1,17.4716018422892,52.312266557846,71.0909311419596,1,18.7786645841136,54.9638996650591,69.7385767768256,1,14.7746771117665
"276",76,10,0,59.2404360250325,83.5544661538468,1,24.3140301288143,61.0599085178112,86.2831008053571,1,25.2231922875459,61.7620545142896,80.7824097593885,1,19.0203552450989
"277",77,10,0,57.0824736819541,75.3848110012932,1,18.3023373193391,55.8683262002894,74.7736995251464,1,18.905373324857,58.90370829063,74.3042280803556,1,15.4005197897256
"278",78,10,0,62.4146566846151,79.2258703362371,1,16.811213651622,63.8362891128319,80.1569249373555,1,16.3206358245236,63.6139682004358,77.8494702977614,1,14.2355020973256
"279",79,10,0,54.7913642188077,73.4905241826133,1,18.6991599638056,54.815356571926,74.1333366629255,1,19.3179800909995,56.6468922766791,72.1121379004394,1,15.4652456237603
"280",80,10,0,56.0283989498259,71.4629157497211,1,15.4345167998952,56.7233886447323,72.290592628839,1,15.5672039841067,57.5821300229629,70.1417377226294,1,12.5596076996665
"281",81,10,0,60.2245360089103,75.2267120539564,1,15.0021760450461,61.7921666843957,77.3736892261668,1,15.5815225417711,61.6772933403476,74.3589098271436,1,12.6816164867959
"282",82,10,0,54.5405358155774,79.9208612546882,1,25.3803254391108,56.4935554723431,80.2705375279714,1,23.7769820556283,57.5127792758255,77.1800040160393,1,19.6672247402138
"283",83,10,0,58.5251641466605,69.0729388213762,1,10.5477746747156,57.8352808063053,68.4805477833488,1,10.6452669770435,59.2341958860348,68.5159521432003,1,9.28175625716544
"284",84,10,0,53.7588501452762,75.0067627594497,1,21.2479126141735,53.3619378568181,75.4652188041118,1,22.1032809472937,56.2710325819237,73.3240530973454,1,17.0530205154216
"285",85,10,0,61.6082887147288,83.2204109549513,1,21.6121222402225,62.7566027878977,83.7312824424937,1,20.974679654596,63.6963267624352,80.9897838015376,1,17.2934570391024
"286",86,10,0,58.1156771129777,72.2480359591776,1,14.1323588461998,58.9811965226647,73.0824113462723,1,14.1012148236076,59.3826252552635,70.8164363594471,1,11.4338111041836
"287",87,10,0,66.0445889172827,77.2191194927511,1,11.1745305754684,66.1947804090853,77.6942099369908,1,11.4994295279055,67.0542581041142,76.5281654295543,1,9.47390732544014
"288",88,10,0,64.0248676306989,75.3721861304198,1,11.347318499721,64.7429855162799,76.1363474949625,1,11.3933619786826,64.8499238583042,74.3626526452661,1,9.51272878696189
"289",89,10,0,56.4777375945463,70.866452174928,1,14.3887145803817,56.4816109367943,70.5407634630666,1,14.0591525262723,57.6373116890135,69.9914183390198,1,12.3541066500063
"290",90,10,0,60.6519007868856,74.9640418264156,1,14.31214103953,58.9432396071287,73.7368633713471,1,14.7936237642184,61.9216214128098,73.6255022098191,1,11.7038807970093
"291",91,10,0,59.0577375755122,75.7323182815005,1,16.6745807059883,60.5453030925631,76.5324741603609,1,15.9871710677978,60.6729179722024,73.9157842180019,1,13.2428662457995
"292",92,10,0,59.2798822704497,70.6069305650676,1,11.3270482946179,56.1401544888798,69.1527943028994,1,13.0126398140196,60.6650992056021,70.0085771100705,1,9.34347790446837
"293",93,10,0,55.4037931750014,69.0168281467346,1,13.6130349717331,56.2310637561244,70.060530642875,1,13.8294668867506,56.5317049255984,67.9781170936627,1,11.4464121680643
"294",94,10,0,59.7815945604174,77.4418963157568,1,17.6603017553394,59.8907858296166,76.9558285875866,1,17.06504275797,61.4079960445705,75.850389826705,1,14.4423937821346
"295",95,10,0,61.4014709750866,76.0119086809944,1,14.6104377059078,61.618177586895,75.7768521209646,1,14.1586745340695,62.8797440360055,74.7793014205472,1,11.8995573845417
"296",96,10,0,67.8987740973016,79.5514364622065,0,11.6526623649049,67.8000796408322,79.7246441976608,1,11.9245645568286,68.8802762619437,78.3226715712075,0,9.44239530926377
"297",97,10,0,57.3274462175624,71.6598456244525,1,14.3323994068901,56.9395452106855,71.5406464444564,1,14.6011012337709,58.9485957645478,70.7751440702585,1,11.8265483057107
"298",98,10,0,65.1704268663948,77.8161171128284,1,12.6456902464335,65.8427901946844,78.0596229760475,1,12.2168327813631,66.2844824332954,76.9157556517353,1,10.6312732184399
"299",99,10,0,61.3549202695322,82.7713876020728,1,21.4164673325405,62.0823489537416,81.9030670631305,1,19.8207181093889,63.3237597061053,80.4166720393345,1,17.0929123332292
"300",100,10,0,57.6869748090733,78.3007094703006,1,20.6137346612273,53.6118540356967,76.0531970498114,1,22.4413430141147,59.7661630615685,76.6825665877233,1,16.9164035261548
"301",1,10,0.5,59.7486258653527,80.5154901693743,1,20.7668643040216,60.4500647936383,81.1570847526147,1,20.7070199589763,62.10899590822,78.4115328899059,1,16.302536981686
"302",2,10,0.5,57.4540326444292,71.8168253522237,1,14.3627927077945,56.8895964167985,71.5377550364041,1,14.6481586196056,58.869750458364,70.7980739589531,1,11.9283235005891
"303",3,10,0.5,57.0071296796771,77.9048567468887,1,20.8977270672116,59.5672904909058,80.849846544623,1,21.2825560537172,59.1602806493811,76.0787776616366,1,16.9184970122555
"304",4,10,0.5,56.0945494435153,72.485863269639,1,16.3913138261237,54.9619952487278,71.1246486207947,1,16.1626533720669,57.9235311516622,71.452845734099,1,13.5293145824369
"305",5,10,0.5,64.009902634512,82.2871757228334,1,18.2772730883213,65.9307032799237,84.0808397108275,1,18.1501364309038,65.5896665599931,80.995011148756,1,15.4053445887629
"306",6,10,0.5,58.6748316312479,71.0516380883707,1,12.3768064571229,56.9805337780167,69.5693004519891,1,12.5887666739725,59.6098881868219,70.1756352775237,1,10.5657470907018
"307",7,10,0.5,55.2114760191917,74.2764242198695,1,19.0649482006777,56.8921044256357,76.8695879896307,1,19.977483563995,57.7362951749582,72.4865224805103,1,14.7502273055521
"308",8,10,0.5,56.6249566420781,76.2242308056965,1,19.5992741636184,56.401476578865,75.9405152307231,1,19.539038651858,58.6419494186361,74.033103401952,1,15.3911539833159
"309",9,10,0.5,61.1451274099349,73.3589617854584,1,12.2138343755235,61.0986774019274,72.753262266438,1,11.6545848645106,62.390870364042,72.3782319428289,1,9.98736157878687
"310",10,10,0.5,54.2544319953401,78.5660381268234,1,24.3116061314833,54.6712805999237,79.1880191676744,1,24.5167385677507,57.241360385469,75.6734781016821,1,18.432117716213
"311",11,10,0.5,59.7651471068439,74.6534533441651,1,14.8883062373212,59.721099208987,74.0004213146643,1,14.2793221056772,61.4954318343445,73.2536174410642,1,11.7581856067197
"312",12,10,0.5,55.7854054723449,66.5423250058555,0,10.7569195335106,53.7305323145376,65.4807884267984,0,11.7502561122608,56.7842870027077,66.0268159767795,0,9.24252897407177
"313",13,10,0.5,59.4445096864161,77.0826294963711,1,17.6381198099551,62.1194237117166,79.6878817517015,1,17.5684580399849,60.9259206985448,75.4535390074902,1,14.5276183089453
"314",14,10,0.5,55.7356950720218,81.2654061804562,1,25.5297111084344,55.4043550880143,80.8325317900635,1,25.4281767020492,59.4017210536448,78.2623958856023,1,18.8606748319575
"315",15,10,0.5,58.9782859822487,77.2738722873257,1,18.295586305077,60.1853101751087,78.4151981194825,1,18.2298879443738,60.9852092716114,75.7442033917447,1,14.7589941201333
"316",16,10,0.5,68.0057292387748,87.3589331369845,0,19.3532038982097,68.1829187725365,87.1826330861913,0,18.9997143136548,68.6481400192177,85.4088252643439,0,16.7606852451262
"317",17,10,0.5,55.7085584438168,73.2285571724953,1,17.5199987286786,57.0735869177175,75.820408065285,1,18.7468211475675,57.4353818105519,72.2075584276576,1,14.7721766171056
"318",18,10,0.5,57.5425566705601,79.5567220829056,1,22.0141654123454,60.1598069976728,82.0447345013437,1,21.8849275036709,59.9789885981428,77.3615338699557,1,17.3825452718129
"319",19,10,0.5,48.643389609882,69.9231618946178,1,21.2797722847358,51.7327774583187,73.5838681155931,1,21.8510906572744,51.4981573622315,68.7980491334941,1,17.2998917712626
"320",20,10,0.5,54.8272005797912,76.265901145932,1,21.4387005661409,53.8026712777697,75.2366832487962,1,21.4340119710265,57.2134833887716,74.4403833331143,1,17.2268999443428
"321",21,10,0.5,69.8694729979819,87.3848674055202,0,17.5153944075383,70.4956270676999,87.8660324103008,0,17.3704053426009,70.9817653539954,85.2145329824524,0,14.232767628457
"322",22,10,0.5,67.6586065045628,87.8932173427329,0,20.2346108381701,66.6610482399652,87.9754600762151,1,21.3144118362499,69.3602618133863,85.3462381182842,0,15.9859763048979
"323",23,10,0.5,60.6349980893768,81.10054234851,1,20.4655442591332,62.1078164343785,83.3169081061952,1,21.2090916718167,62.7788996979323,79.5171237718907,1,16.7382240739584
"324",24,10,0.5,66.3635822934511,85.6231791519055,1,19.2595968584544,65.9025718693061,85.3394145826071,1,19.4368427133009,67.4637878156096,83.6099746450754,1,16.1461868294658
"325",25,10,0.5,61.2911143143252,81.4645890126759,1,20.1734746983507,59.0043928557576,79.4063743034882,1,20.4019814477306,63.6719060809754,79.9016037297761,1,16.2296976488007
"326",26,10,0.5,60.7509939579306,71.6445149572381,1,10.8935209993075,60.7206379704902,72.1322566968991,1,11.4116187264089,61.7580080841226,70.7065537553879,1,8.94854567126525
"327",27,10,0.5,57.909970206611,79.8409722231182,1,21.9310020165071,58.7731126129054,79.5699856394387,1,20.7968730265332,60.8238951052994,77.6047027469373,1,16.7808076416379
"328",28,10,0.5,52.0395889746287,76.5357488509885,1,24.4961598763599,49.7662198926835,74.1496292023974,1,24.3834093097138,55.5903410425776,74.0618424018122,1,18.4715013592345
"329",29,10,0.5,51.4363257461547,67.0954229434239,0,15.6590971972692,52.0718634886905,68.2444399188159,1,16.1725764301254,53.2928544574987,66.2140209793785,0,12.9211665218798
"330",30,10,0.5,64.9120197039731,82.3561327954944,1,17.4441130915213,65.1413782385659,83.9857603506682,1,18.8443821121023,66.3988531981013,80.6163142938023,1,14.217461095701
"331",31,10,0.5,58.7676771190497,79.4464094357578,1,20.6787323167081,60.5239714646641,81.3542743625459,1,20.8303028978819,61.2456192131484,77.1661080442414,1,15.920488831093
"332",32,10,0.5,63.0221023083407,77.8100730471654,1,14.7879707388247,62.6580077444948,77.4728617519841,1,14.8148540074893,64.4818299199641,76.3454507250686,1,11.8636208051046
"333",33,10,0.5,52.8475515475566,71.139291209751,1,18.2917396621945,53.0517340216065,70.5070381959164,1,17.4553041743099,54.2426304341071,69.6725468415618,1,15.4299164074547
